really,895900,3.2962893406153304,36.77408929870739,40.0,40.0,193948.86170586472
work,854095,3.2531165274397815,27.429213870180632,27.380478459884188,40.0,97726.8735414865
life,852257,3.2511835878114415,35.78368013065895,40.0,40.0,186142.90168366837
why,832911,3.230652859409136,40.0,40.0,40.0,206761.7830021847
right,830729,3.2283156400731823,35.55837092986133,40.0,40.0,183669.83201343188
down,820294,3.2170764582593465,36.76309041205319,40.0,40.0,189231.47631596192
on,818739,3.2153927718157442,27.052361648212745,40.0,1,3479.3587241683485
try,795248,3.1896714090312566,30.666123458127444,40.0,40.0,156503.77155233893
let,780929,3.1737218680751056,40.0,40.0,40.0,203118.19955680677
something,779903,3.172570929768065,35.61608991134385,40.0,40.0,180791.31437557627
too,771375,3.1629617699024957,20.57854247231912,40.0,40.0,104142.62899241626
call,768117,3.1592704187088536,35.88164773288292,40.0,40.0,181375.72521124576
woman,759817,3.149814918090417,30.144840671792426,40.0,40.0,151921.07016235287
may,757742,3.147439365340326,31.763295465765832,40.0,40.0,159956.8744350196
still,757548,3.1472170247857285,34.72069141559083,40.0,40.0,174837.68181676662
through,752325,3.141215462860015,37.214810638292526,40.0,40.0,187039.58179905897
mean,748840,3.1371941727793713,31.763295465765832,40.0,40.0,159436.20070955198
after,745154,3.132926178287687,19.27307078269635,40.0,40.0,96609.77278576154
never,744608,3.1322926694239226,21.332246916254892,40.0,40.0,106910.14502100204
no,743203,3.1306609384610087,27.052361648212745,40.0,1,3387.6708762072126
world,732511,3.1181697657248786,33.714606935090316,30.53535884491314,40.0,128404.68696936045
in,726590,3.1111955337388433,23.13472052263579,40.0,1,2879.065566572833
feel,722826,3.106740567656451,40.0,40.0,40.0,198831.39633001288
yeah,703928,3.0841159300721706,31.763295465765832,40.0,40.0,156738.69686009205
great,696589,3.075211090081985,29.429826330297693,40.0,40.0,144804.68529618921
last,692989,3.0708181450187606,31.629692872610438,30.53468329068787,40.0,118632.17263131139
child,685426,3.0615351955059484,35.78368013065895,40.0,40.0,175284.79383158282
oh,685234,3.061298568318115,27.052361648212745,40.0,1,3312.6142393319024
over,679617,3.0543546439922378,18.09533732830808,40.0,40.0,88431.3241653182
ask,676596,3.050602782412659,27.511340605493352,25.802024936031806,40.0,86618.60751459294
when,669530,3.0417797180094555,40.0,40.0,40.0,194673.90195260517
as,662376,3.0327778104239904,15.022681210986708,11.604049872063612,1,528.6857830759357
school,660191,3.0300143866549702,29.7577768786255,40.0,40.0,144266.38729136623
state,638012,3.001582128240056,34.818659017814795,40.0,40.0,167217.70341945175
much,636642,2.999802535791305,40.0,40.0,40.0,191987.3622906435
talk,635614,2.998465370069178,35.88164773288292,40.0,40.0,172143.80503691302
out,634959,2.99761256521444,33.526180824106376,40.0,40.0,160797.60144318826
keep,626487,2.9865242513136705,40.0,40.0,40.0,191137.55208407494
leave,622651,2.9814678869298668,35.88164773288292,40.0,40.0,171167.96871315246
put,616952,2.9739140228814005,40.0,40.0,40.0,190330.49746440962
like,614691,2.9709031296652073,35.78368013065895,40.0,40.0,170095.75566578138
help,606887,2.960448807198656,40.0,40.0,40.0,189468.723660714
big,600364,2.9516355789997246,31.567360261317894,40.0,40.0,149080.54989185272
where,597351,2.947541289115375,30.666123458127444,40.0,40.0,144623.46411190432
same,592441,2.940837055891762,33.75567030274668,40.0,40.0,158831.88171645204
all,591610,2.9396984111733144,31.763295465765832,40.0,40.0,149399.21474294458
own,579172,2.92251568897964,33.526180824106376,40.0,40.0,156769.26312003078
while,579023,2.922308237422393,35.78368013065895,40.0,40.0,167313.5091377803
start,578246,2.9212257994502346,25.484782475942243,40.0,40.0,119114.88649935955
three,570885,2.9109185754793594,35.33306172906372,40.0,40.0,164562.6651451047
high,567720,2.9064571929691922,35.78368013065895,40.0,40.0,166405.97521065996
every,567233,2.9057691203016907,30.666123458127444,40.0,40.0,142573.87933437765
another,565094,2.9027418939333143,20.00822548587855,40.0,40.0,92925.94294579828
become,561963,2.8982957390890656,36.76309041205319,40.0,40.0,170480.49327519973
most,561354,2.8974288502293635,32.51113555178071,40.0,40.0,150717.92336231517
between,558517,2.893381486658842,40.0,40.0,40.0,185176.41514616588
happen,552797,2.885175649771162,38.97041193322073,40.0,40.0,179898.37371404795
family,544520,2.873192015955745,34.754092063879675,40.0,40.0,159768.287743568
over,538724,2.8647216805633344,18.09533732830808,40.0,40.0,82940.96825841785
president,538319,2.8641273472706685,38.53433103293095,38.73238222784,40.0,170991.43155689424
old,537424,2.862812794803286,33.526180824106376,40.0,40.0,153566.6870786245
yes,537066,2.8622865299448357,31.49609027945504,40.0,40.0,144241.33592449705
house,537037,2.8622438884306964,34.12959034575411,40.0,40.0,156299.5382108448
show,536889,2.862026243697091,31.400203393970134,40.0,40.0,143789.12987355038
again,530706,2.8528946179503767,25.389831860642268,30.965166653249828,40.0,89717.87272306376
student,530196,2.852137970191576,39.73425282123297,40.0,40.0,181324.11390180848
so,523232,2.841752896790268,18.548451927667788,40.0,1,2108.4046798569984
seem,522940,2.841315270588317,37.87402256986376,40.0,40.0,172179.26189817677
might,521992,2.8398932632729705,37.891840065329475,40.0,40.0,172174.0501352736
part,517693,2.833421159253607,26.547771191010362,40.0,40.0,120353.62659781135
hear,516483,2.8315925001959035,13.095542382020723,40.0,40.0,59329.98335188396
its,511922,2.824671499759748,23.063450540772934,40.0,40.0,104234.67428582378
place,508803,2.8199128852620756,35.88164773288292,40.0,40.0,161892.99325822605
problem,504175,2.812812933108552,38.60740531914627,40.0,40.0,173752.6543927336
where,500755,2.807535827432782,30.666123458127444,40.0,40.0,137753.9844754715
believe,500511,2.8071583359547767,37.891840065329475,40.0,40.0,170189.43152648772
country,499369,2.805389778571887,30.261509759634095,40.0,40.0,135832.5282621294
always,492943,2.7953831740577226,26.34814994555869,40.0,40.0,117845.08004058345
week,484834,2.782620075383518,40.0,40.0,40.0,178087.68482454514
point,484094,2.781447681934344,34.16522533668554,40.0,40.0,152046.05890478162
hand,481332,2.7770603075618814,35.88164773288292,40.0,40.0,159432.7995022511
off,479459,2.774074706123363,33.526180824106376,40.0,40.0,148806.60834731458
play,478740,2.772926361652896,31.763295465765832,40.0,40.0,140923.64692798717
turn,477668,2.771211905085376,30.666123458127444,40.0,40.0,135971.72225596913
few,472804,2.7633976890344325,40.0,40.0,40.0,176857.45209820368
group,470971,2.7604377966738283,34.42962127658505,40.0,40.0,152065.3246352813
such,468655,2.756686013305271,37.87402256986376,40.0,40.0,167050.8612575225
against,467705,2.755143185977573,32.09550310488809,33.976777768833216,40.0,120179.54153889525
run,465066,2.7508454333307597,30.666123458127444,40.0,40.0,134972.42507639548
guy,464082,2.7492384168002886,40.0,40.0,40.0,175951.2586752185
about,462995,2.747460315345501,34.70391427849464,40.0,40.0,152556.2036277058
case,458383,2.7398822635825346,31.629692872610438,30.53468329068787,40.0,105847.42252159832
question,457301,2.7380964223681117,28.778366597231262,40.0,40.0,126076.70819436302
work,456169,2.7362247781343605,27.429213870180632,27.380478459884188,40.0,82198.92851002967
night,452094,2.7294592160598987,37.891840065329475,40.0,40.0,165478.77132765
live,450380,2.7266003330448196,35.78368013065895,40.0,40.0,156108.4706589184
game,445149,2.7178262355548606,35.88164773288292,40.0,40.0,156032.13373338684
number,444412,2.7165840543583903,21.332246916254892,40.0,40.0,92721.34690613436
write,439865,2.70888711078579,33.45021099519081,40.0,40.0,144980.5526687
bring,439445,2.708173253057814,33.45021099519081,40.0,40.0,144942.34676210585
without,438567,2.7066793530854576,36.23605042838555,40.0,40.0,156926.99125099942
money,437583,2.705002520356539,38.381545206026594,40.0,40.0,166115.48242796859
lot,437545,2.70493770988727,33.526180824106376,40.0,40.0,145097.96924739968
most,435849,2.702040956751013,32.51113555178071,40.0,40.0,140554.27169823268
book,435387,2.7012504505652446,30.28927123615956,40.0,40.0,130910.25211835025
system,435303,2.7011066569175024,38.40551692739782,40.0,40.0,165979.83589592332
government,434971,2.7005381329244513,39.3660560038213,40.0,40.0,170095.25660985435
next,433864,2.6986402086302337,40.0,40.0,40.0,172712.97335233496
city,433843,2.698604170773191,35.78368013065895,40.0,40.0,154505.58151393602
company,432469,2.6962435153009694,35.47703403438956,40.0,40.0,153047.5567317354
story,432184,2.6957531798192393,26.366225155112513,30.53535884491314,40.0,86814.266859958
today,431562,2.6946822304655607,30.144840671792426,40.0,40.0,129969.2263975913
job,430995,2.693705004961218,33.526180824106376,40.0,40.0,144495.42573300825
move,430324,2.6925473318373565,36.76309041205319,40.0,40.0,158378.17759851093
must,427796,2.6881740104983223,35.74804513972752,40.0,40.0,153755.14539317825
bad,426558,2.686025499728196,31.763295465765832,40.0,40.0,136507.23452231684
friend,423755,2.681144241937485,36.72510549759541,40.0,40.0,157544.48822307936
during,423624,2.6809155420582282,33.45021099519081,40.0,40.0,143483.50486741454
begin,421878,2.6778624730615825,31.567360261317894,40.0,40.0,135252.87906783784
love,417532,2.6702230915884386,36.76309041205319,40.0,40.0,157065.04469826873
each,414659,2.665141275182348,35.88164773288292,40.0,40.0,153007.45663113502
hold,413837,2.6636826168315433,36.76309041205319,40.0,40.0,156680.32779454792
different,413578,2.6632225806005163,37.534770868614956,40.0,40.0,159941.5189359389
american,410698,2.658093008206415,28.23100394666642,40.0,40.0,120065.01472845075
little,404660,2.6472535756200397,38.94592003266474,40.0,40.0,164959.56169965418
before,402959,2.6441788079085518,27.429213870180632,32.42828707593051,40.0,94078.02277329165
ever,402590,2.6435105547093145,21.332246916254892,40.0,40.0,90227.23180605606
word,402216,2.642832793866078,27.429213870180632,27.380478459884188,40.0,79393.33991232954
fact,399574,2.63803193040742,35.88164773288292,40.0,40.0,151451.09189596184
right,389906,2.620265450330867,35.55837092986133,40.0,40.0,149075.7933081042
read,386137,2.613252868589085,27.096357194829558,40.0,40.0,113295.41306832453
anything,384508,2.6102066137729176,35.526283113964126,40.0,40.0,148369.50263494125
nothing,383744,2.6087747021476253,35.379066432165594,40.0,40.0,147673.62159013413
sure,383701,2.608694048923454,28.540146027991206,40.0,40.0,119124.01455780324
small,382563,2.6065571693407508,34.818659017814795,40.0,40.0,145210.9204635458
month,381833,2.605183987359204,38.381545206026594,40.0,40.0,159985.57916935024
program,375708,2.5935868700255793,25.703762513975818,40.0,40.0,106663.90554640537
maybe,374325,2.5909493676534128,37.94082386644146,40.0,40.0,157284.40576800963
right,373934,2.590202417120032,35.55837092986133,40.0,40.0,147365.405330204
under,373903,2.5901431717849177,21.332246916254892,40.0,40.0,88405.71790234797
business,373744,2.58983924463148,25.92430827308027,34.81916004887961,40.0,93510.04507718158
home,370758,2.5841140629528128,36.76309041205319,40.0,40.0,152000.03029022776
kind,367584,2.57799169538212,35.78368013065895,40.0,40.0,147600.04833127832
stop,366567,2.5760218957320005,31.400203393970134,40.0,40.0,129420.17835728855
pay,365255,2.573474864474587,31.763295465765832,40.0,40.0,130787.26799044479
study,364915,2.5728137300374505,38.937011284931884,40.0,40.0,160284.28358479345
since,363805,2.570652210576472,36.82885135026135,37.46476445568,40.0,141877.81637091908
issue,362137,2.5673950917065733,34.702873920125114,33.46876562985932,40.0,119277.30986575643
name,361916,2.5669627284867222,35.88164773288292,40.0,40.0,147370.96378720086
idea,358006,2.559281419674516,19.310271062190616,40.0,40.0,79072.66870134868
room,357682,2.5586421916844966,25.622332965223283,40.0,40.0,104893.41147873412
percent,357515,2.558312549296433,38.83326543226593,40.0,40.0,158956.2084568405
far,357192,2.5576746609829515,13.095542382020723,40.0,40.0,53590.61907571636
away,355515,2.554356045658886,27.64494319864875,40.0,40.0,112984.0444661839
law,354958,2.5532512908950302,31.763295465765832,40.0,40.0,129759.48024167499
actually,353857,2.5510638672358454,37.68342684974664,40.0,40.0,153812.525808022
large,353703,2.5507575133558773,33.27388559550518,40.0,40.0,135797.78189004597
though,352608,2.548576428280561,38.381545206026594,40.0,40.0,156509.28222890262
provide,351941,2.547245453973506,34.39108544980521,40.0,40.0,140164.05771076915
lose,351650,2.546664201711347,32.51113555178071,40.0,40.0,132471.912106728
power,351483,2.5463304735149386,19.713792122281486,40.0,40.0,80316.52740720654
kid,351451,2.5462665124893555,31.567360261317894,40.0,40.0,128606.25971372958
war,350575,2.5445139392863103,13.095542382020723,40.0,40.0,53314.864213706205
understand,349141,2.541638144235232,34.76678609148182,40.0,40.0,141383.34349212341
head,348664,2.540679655828238,31.763295465765832,40.0,40.0,129120.5737470921
mother,348470,2.540289558728755,20.52301951926819,40.0,40.0,83415.05951741345
real,348239,2.539824856506693,27.096357194829558,40.0,40.0,110112.00243873932
best,348202,2.539750402945578,35.74804513972752,40.0,40.0,145265.77927702348
team,348063,2.539470647830029,31.763295465765832,40.0,40.0,129059.13042186396
eye,347153,2.5376371562092284,40.0,40.0,40.0,162408.77799739063
long,345462,2.534220822567483,36.76309041205319,40.0,40.0,149065.2627586499
long,345005,2.5332954658824955,36.76309041205319,40.0,40.0,149010.83240429213
side,342841,2.5289015969972493,33.657702700522705,36.61968594090666,40.0,124678.33885748085
water,342574,2.5283580793960443,19.27307078269635,40.0,40.0,77966.75876512346
young,341002,2.5251518082704254,38.381545206026594,40.0,40.0,155070.7652499378
wait,339926,2.5229510097473793,27.449007994200812,27.953555537666436,40.0,77434.14691816189
okay,339699,2.522486070720416,28.52638587781902,40.0,40.0,115131.8576396705
both,338454,2.51993206625204,36.76309041205319,40.0,40.0,148224.7846141692
yet,338408,2.519837571200372,40.0,40.0,40.0,161269.60455682385
after,334050,2.51084269736177,19.27307078269635,40.0,40.0,77426.6384487514
meet,333954,2.510643600169121,40.0,40.0,40.0,160681.19041082374
service,332313,2.507233855793502,34.35119838415785,40.0,40.0,137802.38012134336
area,331866,2.5063029465714783,14.741300393478307,40.0,40.0,59113.86337995195
important,331646,2.5058444475328474,34.178539470738585,35.26767942245657,40.0,120821.57267984156
person,330987,2.5044697152657083,29.066734258501995,40.0,40.0,116474.80907535121
hey,330236,2.502900644417329,40.0,40.0,40.0,160185.64124270907
thank,330129,2.5026768781551345,35.88164773288292,40.0,40.0,143680.2722099099
much,329230,2.5007947459558597,40.0,40.0,40.0,160050.863741175
someone,328998,2.5003084304186127,36.0927295347928,40.0,40.0,144388.72949225808
end,328699,2.499681303923559,40.0,40.0,40.0,159979.60345110777
change,327637,2.4974505065336765,37.94082386644146,40.0,40.0,151608.52765367876
however,326015,2.4940332669817438,20.927633217761542,40.0,40.0,83510.74151086317
only,325917,2.4938264059491893,36.76309041205319,40.0,40.0,146689.2250142011
around,324064,2.489906539337623,36.18522257151325,40.0,40.0,144156.51569311714
hour,323999,2.4897687429486925,18.09533732830808,40.0,40.0,72085.12843701466
everything,323760,2.489261904043156,35.491996488725434,40.0,40.0,141358.19961250827
national,321960,2.48543597687283,28.833363687762347,40.0,40.0,114661.5671101171
four,319834,2.480897129256093,18.09533732830808,40.0,40.0,71828.27268915222
line,319492,2.480164947133575,35.78368013065895,40.0,40.0,141999.08662320083
girl,319120,2.479367893837061,26.44980358878639,27.422367517797472,40.0,71933.0314162142
around,318942,2.4789862701196332,36.18522257151325,40.0,40.0,143524.27189760702
watch,318772,2.4786216540221333,37.94082386644146,40.0,40.0,150465.5161708825
until,318392,2.477806120386295,31.567360261317894,40.0,40.0,125148.47753589213
father,318173,2.4773357952898425,20.302658849475623,40.0,40.0,80474.40561178248
sit,315022,2.4705426025355566,27.315405401045414,34.929528911359995,40.0,94287.19536920745
create,314631,2.4696962249405634,34.71491316514884,40.0,40.0,137176.4639889721
information,314341,2.469067984790981,27.85449582244997,36.214143537965256,40.0,99624.59299190094
car,313437,2.467106911447915,13.095542382020723,40.0,40.0,51692.964991747875
learn,312649,2.465394136490015,26.547771191010362,40.0,40.0,104721.15108991278
least,311569,2.463041593074084,31.629692872610438,32.90101246801591,40.0,102526.46290668056
already,311502,2.4628954538473296,34.20011913175921,40.0,40.0,134770.10868903494
kill,307305,2.4536953093911023,35.78368013065895,40.0,40.0,140483.59694295912
minute,306541,2.4520107887258247,38.94592003266474,40.0,40.0,152793.30575511543
party,304325,2.4471075371893884,33.27388559550518,40.0,40.0,130279.64197174105
include,304197,2.4468235281120667,39.472960016332365,40.0,40.0,154533.38766750222
stand,303462,2.445191017468448,34.818659017814795,40.0,40.0,136221.235633052
together,302942,2.444034313782647,21.129940067008217,40.0,40.0,82627.67771510221
back,302390,2.4428048541221177,35.88164773288292,40.0,40.0,140242.98120925803
follow,300266,2.4380588943257795,32.71695342711967,40.0,40.0,127625.37487717025
health,300262,2.4380499336492223,37.94082386644146,40.0,40.0,148002.5969762791
remember,298221,2.4334664299224102,21.040563274321375,40.0,40.0,81922.40703155106
often,295709,2.4277939061281657,38.381545206026594,40.0,40.0,149091.9704943585
reason,295577,2.4274948641973646,28.174292692677522,34.320809974412725,40.0,93892.05873888482
speak,295523,2.427372500989831,30.700306750697713,40.0,40.0,119233.72860575374
ago,294921,2.4260072802578665,18.81565711397858,40.0,40.0,73035.07382615641
set,293144,2.4219655792897767,35.74804513972752,40.0,40.0,138528.8557685076
black,293101,2.4218675582826967,35.88164773288292,40.0,40.0,139040.95773119523
member,292596,2.420715601338618,21.332246916254892,40.0,40.0,82622.88467485734
community,290489,2.4158937246107945,35.68252670603561,40.0,40.0,137928.3077557896
once,290446,2.4157950556513743,36.76309041205319,40.0,40.0,142099.34727664405
social,290372,2.4156252284883206,26.206253841904015,40.0,40.0,101287.18067947571
news,289175,2.412873795825926,31.49609027945504,40.0,40.0,121593.74545002356
allow,288559,2.41145463868953,31.46700469054783,40.0,40.0,121410.00708269884
win,288308,2.410875749160243,31.567360261317894,40.0,40.0,121767.97331042572
body,287817,2.4097422837515126,36.76309041205319,40.0,40.0,141743.31751568703
lead,285740,2.4049320158876237,31.763295465765832,40.0,40.0,122221.7059131495
continue,282352,2.39703089024832,37.68953321608279,40.0,40.0,144548.7605727849
whether,280973,2.3937952730397383,21.332246916254892,40.0,40.0,81704.05093031599
enough,280789,2.3933626756270825,38.381545206026594,40.0,40.0,146977.53236639622
spend,280371,2.39237916377352,38.937011284931884,40.0,40.0,149043.35119629672
level,279770,2.390963208901087,40.0,40.0,40.0,153021.64536966957
able,279559,2.390465570930763,35.88164773288292,40.0,40.0,137238.14965395597
political,279410,2.3901139944720184,29.026942122804336,40.0,40.0,111004.32093511033
almost,279393,2.390073873094146,31.481547485001435,40.0,40.0,120389.15860555944
boy,279283,2.3898142214445333,33.526180824106376,40.0,40.0,128194.14995867266
university,279132,2.3894576699172068,33.42219685193985,38.87322864696889,40.0,124178.07929812463
before,276286,2.382711225533066,27.429213870180632,32.42828707593051,40.0,84775.19003912612
stay,275504,2.3808486859575235,29.637318035629594,40.0,40.0,112899.15152069429
add,275233,2.380202334718203,31.763295465765832,40.0,40.0,120964.91204153592
later,274178,2.3776816987067333,19.27307078269635,40.0,40.0,73320.36428463452
change,274132,2.377571634525718,37.94082386644146,40.0,40.0,144331.24258462014
five,270274,2.36829261624232,35.78368013065895,40.0,40.0,135593.9606966666
probably,269732,2.366981362835367,37.24452652601459,40.0,40.0,141051.36024752638
center,268821,2.3647730876558097,21.332246916254892,40.0,40.0,80713.47745086113
among,267798,2.362286854434401,34.70391427849464,40.0,40.0,131168.96079600995
face,266458,2.3590197793130554,35.88164773288292,40.0,40.0,135432.82674594282
public,265061,2.355601039987634,31.567360261317894,40.0,40.0,118976.17065795959
die,264537,2.3543153420119607,31.567360261317894,40.0,40.0,118911.23291206306
food,262697,2.349786017939223,30.28927123615956,40.0,40.0,113877.28967087428
